timestamp_ms,label,ax,ay,az,gx,gy,gz
869283,WALKING,-1.094849,-0.055664,0.002075,-18.005371,99.243156,95.764153
869303,WALKING,-1.094971,0.097168,-0.011597,-63.903805,90.576164,86.547844
869323,WALKING,-1.096191,0.202271,-0.107910,-98.205559,69.152832,75.439453
869343,WALKING,-1.079834,0.134644,-0.081909,-69.396973,44.189449,64.208984
869363,WALKING,-1.039063,-0.009033,-0.040039,-10.131835,27.160643,65.795898
869383,WALKING,-0.942749,-0.149658,-0.033569,27.038572,18.798828,75.866699
869403,WALKING,-0.825073,-0.212646,-0.011841,43.334957,10.498046,80.932610
869423,WALKING,-0.716797,-0.179321,0.021606,30.883787,7.629394,76.477051
869443,WALKING,-0.669922,-0.145874,-0.010864,-7.873535,11.535644,62.133785
869463,WALKING,-0.701416,-0.114624,-0.081665,-49.316402,7.263183,51.208492
869483,WALKING,-0.776367,-0.087036,-0.082642,-60.546871,-3.967285,45.410152
869503,WALKING,-0.837402,-0.058472,-0.042236,-46.569820,-16.357422,35.583496
869523,WALKING,-0.868408,-0.082275,0.015869,-30.395506,-21.423338,18.676758
869543,WALKING,-0.819824,-0.112183,0.004761,-24.597166,-15.014647,3.845215
869563,WALKING,-0.764526,-0.133545,-0.027466,-18.432617,-10.986327,-9.460449
869583,WALKING,-0.714111,-0.152466,-0.000854,-12.329101,-14.038085,-23.742674
869603,WALKING,-0.701660,-0.183350,0.064819,-5.981445,-15.258788,-36.254883
869623,WALKING,-0.742798,-0.274536,0.117798,3.967285,-10.314940,-47.119137
869643,WALKING,-0.823486,-0.422241,0.093872,10.559081,-0.854492,-52.001949
869663,WALKING,-0.953125,-0.559937,0.061401,13.549804,3.662109,-43.090816
869683,WALKING,-1.112915,-0.673096,0.059814,16.174316,-6.530761,-20.935057
869703,WALKING,-1.163208,-0.698242,0.058350,18.005371,-21.667479,5.187988
869723,WALKING,-1.084595,-0.503052,0.034058,16.235352,-26.184080,22.705076
869743,WALKING,-1.071655,-0.298828,-0.144531,17.456055,-23.498533,15.319823
869763,WALKING,-1.195313,-0.149536,-0.199707,15.258788,-36.376953,-4.028320
869783,WALKING,-1.336182,-0.102661,0.082153,10.314940,-44.189449,-21.911619
869803,WALKING,-1.296509,-0.054443,0.248657,-38.208008,-9.765625,-19.470215
869823,WALKING,-1.042847,0.065430,0.060669,-93.139641,16.906738,-8.605957
869843,WALKING,-0.885132,0.119751,-0.271484,-64.147949,-10.559081,-4.089355
869863,WALKING,-0.876831,0.152832,-0.109619,-8.483887,-25.939939,-19.287109
869883,WALKING,-0.911621,0.093262,-0.198120,7.934570,-22.399900,-34.301758
869903,WALKING,-0.991211,-0.033203,-0.362793,24.719236,-39.489746,-37.780762
869923,WALKING,-1.033325,-0.163696,-0.339478,34.667969,-37.048340,-34.545898
869943,WALKING,-1.066406,-0.252930,-0.265747,35.827637,-17.456055,-31.311033
869963,WALKING,-1.034302,-0.263062,-0.227295,36.315918,-4.333496,-26.672361
869983,WALKING,-0.944824,-0.195435,-0.157959,35.888672,-1.708984,-23.742674
870003,WALKING,-0.834473,-0.107788,-0.107422,26.367186,-4.333496,-27.038572
870023,WALKING,-0.783447,-0.065186,-0.094604,19.592285,-9.033203,-34.851074
870043,WALKING,-0.829224,-0.099243,-0.160645,19.775391,-16.601562,-38.818359
870063,WALKING,-0.871948,-0.135132,-0.241455,15.747069,-22.338865,-37.719727
870083,WALKING,-0.889893,-0.150757,-0.259644,6.225585,-22.888182,-36.315918
870103,WALKING,-0.915161,-0.131958,-0.250854,2.929687,-18.005371,-36.926270
870123,WALKING,-0.917969,-0.130737,-0.218506,2.563476,-12.451171,-37.597656
870143,WALKING,-0.923584,-0.173218,-0.163330,1.647949,-8.789063,-32.775879
870163,WALKING,-0.925781,-0.217163,-0.115723,1.647949,-8.911133,-26.489256
870183,WALKING,-0.911133,-0.260986,-0.098633,6.408691,-10.070800,-18.798828
870203,WALKING,-0.914429,-0.292358,-0.142456,9.582520,-6.896972,-9.704590
870223,WALKING,-0.966187,-0.296997,-0.212769,-1.220703,0.305176,0.793457
870243,WALKING,-1.015869,-0.242065,-0.241211,-18.127441,5.004883,6.713867
870263,WALKING,-1.028442,-0.182739,-0.233765,-26.550291,9.094238,8.178711
870283,WALKING,-1.060059,-0.151489,-0.222656,-23.803709,14.099120,12.084960
870303,WALKING,-1.192261,-0.175171,-0.171631,-9.338379,15.747069,23.376463
870323,WALKING,-1.251831,-0.212402,-0.122437,6.408691,29.785154,39.367676
